id,"name","description","category","subcategory","type","subtype","startdatetime","status","lastmodifiedby","lastmodifieddatetime","domain","recordtype_id"
2921,,,,,,,"2016-07-01 00:20:30","Active","echasin","2016-07-01 00:00:00","DEMO",300
2922,,,,,,,"2016-07-01 00:20:31","Active","echasin","2016-07-01 00:00:00","DEMO",300
2923,,,,,,,"2016-07-01 00:20:32","Active","echasin","2016-07-01 00:00:00","DEMO",300
2924,,,,,,,"2016-07-01 00:20:33","Active","echasin","2016-07-01 00:00:00","DEMO",300
2925,,,,,,,"2016-07-01 00:20:34","Active","echasin","2016-07-01 00:00:00","DEMO",300
2926,,,,,,,"2016-07-01 00:20:35","Active","echasin","2016-07-01 00:00:00","DEMO",300
2927,,,,,,,"2016-07-01 00:20:36","Active","echasin","2016-07-01 00:00:00","DEMO",300
2928,,,,,,,"2016-07-01 00:20:37","Active","echasin","2016-07-01 00:00:00","DEMO",300
2929,,,,,,,"2016-07-01 00:20:38","Active","echasin","2016-07-01 00:00:00","DEMO",300
2930,,,,,,,"2016-07-01 00:20:39","Active","echasin","2016-07-01 00:00:00","DEMO",300
2931,,,,,,,"2016-07-01 00:20:40","Active","echasin","2016-07-01 00:00:00","DEMO",300
2932,,,,,,,"2016-07-01 00:20:41","Active","echasin","2016-07-01 00:00:00","DEMO",300
2933,,,,,,,"2016-07-01 00:20:42","Active","echasin","2016-07-01 00:00:00","DEMO",300
2934,,,,,,,"2016-07-01 00:20:43","Active","echasin","2016-07-01 00:00:00","DEMO",300
2935,,,,,,,"2016-07-01 00:20:44","Active","echasin","2016-07-01 00:00:00","DEMO",300
2936,,,,,,,"2016-07-01 00:20:45","Active","echasin","2016-07-01 00:00:00","DEMO",300
2937,,,,,,,"2016-07-01 00:20:46","Active","echasin","2016-07-01 00:00:00","DEMO",300
2938,,,,,,,"2016-07-01 00:20:47","Active","echasin","2016-07-01 00:00:00","DEMO",300
2939,,,,,,,"2016-07-01 00:20:48","Active","echasin","2016-07-01 00:00:00","DEMO",300
2940,,,,,,,"2016-07-01 00:20:49","Active","echasin","2016-07-01 00:00:00","DEMO",300
2941,,,,,,,"2016-07-01 00:20:50","Active","echasin","2016-07-01 00:00:00","DEMO",300
2942,,,,,,,"2016-07-01 00:20:51","Active","echasin","2016-07-01 00:00:00","DEMO",300
2943,,,,,,,"2016-07-01 00:20:52","Active","echasin","2016-07-01 00:00:00","DEMO",300
2944,,,,,,,"2016-07-01 00:20:53","Active","echasin","2016-07-01 00:00:00","DEMO",300
2945,,,,,,,"2016-07-01 00:20:54","Active","echasin","2016-07-01 00:00:00","DEMO",300
2946,,,,,,,"2016-07-01 00:20:55","Active","echasin","2016-07-01 00:00:00","DEMO",300
2947,,,,,,,"2016-07-01 00:20:56","Active","echasin","2016-07-01 00:00:00","DEMO",300
2948,,,,,,,"2016-07-01 00:20:57","Active","echasin","2016-07-01 00:00:00","DEMO",300
2949,,,,,,,"2016-07-01 00:20:58","Active","echasin","2016-07-01 00:00:00","DEMO",300
2950,,,,,,,"2016-07-01 00:20:59","Active","echasin","2016-07-01 00:00:00","DEMO",300
2951,,,,,,,"2016-07-01 00:20:60","Active","echasin","2016-07-01 00:00:00","DEMO",300
2952,,,,,,,"2016-07-01 00:20:00","Active","echasin","2016-07-01 00:00:00","DEMO",300
2953,,,,,,,"2016-07-01 00:20:01","Active","echasin","2016-07-01 00:00:00","DEMO",300
2954,,,,,,,"2016-07-01 00:20:02","Active","echasin","2016-07-01 00:00:00","DEMO",300
2955,,,,,,,"2016-07-01 00:20:03","Active","echasin","2016-07-01 00:00:00","DEMO",300
2956,,,,,,,"2016-07-01 00:20:04","Active","echasin","2016-07-01 00:00:00","DEMO",300
2957,,,,,,,"2016-07-01 00:20:05","Active","echasin","2016-07-01 00:00:00","DEMO",300
2958,,,,,,,"2016-07-01 00:20:06","Active","echasin","2016-07-01 00:00:00","DEMO",300
2959,,,,,,,"2016-07-01 00:20:07","Active","echasin","2016-07-01 00:00:00","DEMO",300
2960,,,,,,,"2016-07-01 00:20:08","Active","echasin","2016-07-01 00:00:00","DEMO",300
2961,,,,,,,"2016-07-01 00:20:09","Active","echasin","2016-07-01 00:00:00","DEMO",300
2962,,,,,,,"2016-07-01 00:20:10","Active","echasin","2016-07-01 00:00:00","DEMO",300
2963,,,,,,,"2016-07-01 00:20:11","Active","echasin","2016-07-01 00:00:00","DEMO",300
2964,,,,,,,"2016-07-01 00:20:12","Active","echasin","2016-07-01 00:00:00","DEMO",300
2965,,,,,,,"2016-07-01 00:20:13","Active","echasin","2016-07-01 00:00:00","DEMO",300
2966,,,,,,,"2016-07-01 00:20:14","Active","echasin","2016-07-01 00:00:00","DEMO",300
2967,,,,,,,"2016-07-01 00:20:15","Active","echasin","2016-07-01 00:00:00","DEMO",300
2968,,,,,,,"2016-07-01 00:20:16","Active","echasin","2016-07-01 00:00:00","DEMO",300
2969,,,,,,,"2016-07-01 00:20:17","Active","echasin","2016-07-01 00:00:00","DEMO",300
2970,,,,,,,"2016-07-01 00:20:18","Active","echasin","2016-07-01 00:00:00","DEMO",300
2971,,,,,,,"2016-07-01 00:20:19","Active","echasin","2016-07-01 00:00:00","DEMO",300
2972,,,,,,,"2016-07-01 00:20:20","Active","echasin","2016-07-01 00:00:00","DEMO",300
2973,,,,,,,"2016-07-01 00:20:21","Active","echasin","2016-07-01 00:00:00","DEMO",300
2974,,,,,,,"2016-07-01 00:20:22","Active","echasin","2016-07-01 00:00:00","DEMO",300
2975,,,,,,,"2016-07-01 00:20:23","Active","echasin","2016-07-01 00:00:00","DEMO",300
2976,,,,,,,"2016-07-01 00:20:24","Active","echasin","2016-07-01 00:00:00","DEMO",300
2977,,,,,,,"2016-07-01 00:20:25","Active","echasin","2016-07-01 00:00:00","DEMO",300
2978,,,,,,,"2016-07-01 00:20:26","Active","echasin","2016-07-01 00:00:00","DEMO",300
2979,,,,,,,"2016-07-01 00:20:27","Active","echasin","2016-07-01 00:00:00","DEMO",300
2980,,,,,,,"2016-07-01 00:20:28","Active","echasin","2016-07-01 00:00:00","DEMO",300
2981,,,,,,,"2016-07-01 00:20:29","Active","echasin","2016-07-01 00:00:00","DEMO",300
2982,,,,,,,"2016-07-01 00:20:30","Active","echasin","2016-07-01 00:00:00","DEMO",300
2983,,,,,,,"2016-07-01 00:20:31","Active","echasin","2016-07-01 00:00:00","DEMO",300
2984,,,,,,,"2016-07-01 00:20:32","Active","echasin","2016-07-01 00:00:00","DEMO",300
2985,,,,,,,"2016-07-01 00:20:33","Active","echasin","2016-07-01 00:00:00","DEMO",300
2986,,,,,,,"2016-07-01 00:20:34","Active","echasin","2016-07-01 00:00:00","DEMO",300
2987,,,,,,,"2016-07-01 00:20:35","Active","echasin","2016-07-01 00:00:00","DEMO",300
2988,,,,,,,"2016-07-01 00:20:36","Active","echasin","2016-07-01 00:00:00","DEMO",300
2989,,,,,,,"2016-07-01 00:20:37","Active","echasin","2016-07-01 00:00:00","DEMO",300
2990,,,,,,,"2016-07-01 00:20:38","Active","echasin","2016-07-01 00:00:00","DEMO",300
2991,,,,,,,"2016-07-01 00:20:39","Active","echasin","2016-07-01 00:00:00","DEMO",300
2992,,,,,,,"2016-07-01 00:20:40","Active","echasin","2016-07-01 00:00:00","DEMO",300
2993,,,,,,,"2016-07-01 00:20:41","Active","echasin","2016-07-01 00:00:00","DEMO",300
2994,,,,,,,"2016-07-01 00:20:42","Active","echasin","2016-07-01 00:00:00","DEMO",300
2995,,,,,,,"2016-07-01 00:20:43","Active","echasin","2016-07-01 00:00:00","DEMO",300
2996,,,,,,,"2016-07-01 00:20:44","Active","echasin","2016-07-01 00:00:00","DEMO",300
2997,,,,,,,"2016-07-01 00:20:45","Active","echasin","2016-07-01 00:00:00","DEMO",300
2998,,,,,,,"2016-07-01 00:20:46","Active","echasin","2016-07-01 00:00:00","DEMO",300
2999,,,,,,,"2016-07-01 00:20:47","Active","echasin","2016-07-01 00:00:00","DEMO",300
3000,,,,,,,"2016-07-01 00:20:48","Active","echasin","2016-07-01 00:00:00","DEMO",300
3001,,,,,,,"2016-07-01 00:20:49","Active","echasin","2016-07-01 00:00:00","DEMO",300
3002,,,,,,,"2016-07-01 00:20:50","Active","echasin","2016-07-01 00:00:00","DEMO",300
3003,,,,,,,"2016-07-01 00:20:51","Active","echasin","2016-07-01 00:00:00","DEMO",300
3004,,,,,,,"2016-07-01 00:20:52","Active","echasin","2016-07-01 00:00:00","DEMO",300
3005,,,,,,,"2016-07-01 00:20:53","Active","echasin","2016-07-01 00:00:00","DEMO",300
3006,,,,,,,"2016-07-01 00:20:54","Active","echasin","2016-07-01 00:00:00","DEMO",300
3007,,,,,,,"2016-07-01 00:20:55","Active","echasin","2016-07-01 00:00:00","DEMO",300
3008,,,,,,,"2016-07-01 00:20:56","Active","echasin","2016-07-01 00:00:00","DEMO",300
3009,,,,,,,"2016-07-01 00:20:57","Active","echasin","2016-07-01 00:00:00","DEMO",300
3010,,,,,,,"2016-07-01 00:20:58","Active","echasin","2016-07-01 00:00:00","DEMO",300
3011,,,,,,,"2016-07-01 00:20:59","Active","echasin","2016-07-01 00:00:00","DEMO",300
3012,,,,,,,"2016-07-01 00:20:60","Active","echasin","2016-07-01 00:00:00","DEMO",300
3013,,,,,,,"2016-07-01 00:21:00","Active","echasin","2016-07-01 00:00:00","DEMO",300
3014,,,,,,,"2016-07-01 00:21:01","Active","echasin","2016-07-01 00:00:00","DEMO",300
3015,,,,,,,"2016-07-01 00:21:02","Active","echasin","2016-07-01 00:00:00","DEMO",300
3016,,,,,,,"2016-07-01 00:21:03","Active","echasin","2016-07-01 00:00:00","DEMO",300
3017,,,,,,,"2016-07-01 00:21:04","Active","echasin","2016-07-01 00:00:00","DEMO",300
3018,,,,,,,"2016-07-01 00:21:05","Active","echasin","2016-07-01 00:00:00","DEMO",300
3019,,,,,,,"2016-07-01 00:21:06","Active","echasin","2016-07-01 00:00:00","DEMO",300
3020,,,,,,,"2016-07-01 00:21:07","Active","echasin","2016-07-01 00:00:00","DEMO",300
3021,,,,,,,"2016-07-01 00:21:08","Active","echasin","2016-07-01 00:00:00","DEMO",300
3022,,,,,,,"2016-07-01 00:21:09","Active","echasin","2016-07-01 00:00:00","DEMO",300
3023,,,,,,,"2016-07-01 00:21:10","Active","echasin","2016-07-01 00:00:00","DEMO",300
3024,,,,,,,"2016-07-01 00:21:11","Active","echasin","2016-07-01 00:00:00","DEMO",300
3025,,,,,,,"2016-07-01 00:21:12","Active","echasin","2016-07-01 00:00:00","DEMO",300
3026,,,,,,,"2016-07-01 00:21:13","Active","echasin","2016-07-01 00:00:00","DEMO",300
3027,,,,,,,"2016-07-01 00:21:14","Active","echasin","2016-07-01 00:00:00","DEMO",300
3028,,,,,,,"2016-07-01 00:21:15","Active","echasin","2016-07-01 00:00:00","DEMO",300
3029,,,,,,,"2016-07-01 00:21:16","Active","echasin","2016-07-01 00:00:00","DEMO",300
3030,,,,,,,"2016-07-01 00:21:17","Active","echasin","2016-07-01 00:00:00","DEMO",300
3031,,,,,,,"2016-07-01 00:21:18","Active","echasin","2016-07-01 00:00:00","DEMO",300
3032,,,,,,,"2016-07-01 00:21:19","Active","echasin","2016-07-01 00:00:00","DEMO",300
3033,,,,,,,"2016-07-01 00:21:20","Active","echasin","2016-07-01 00:00:00","DEMO",300
3034,,,,,,,"2016-07-01 00:21:21","Active","echasin","2016-07-01 00:00:00","DEMO",300
3035,,,,,,,"2016-07-01 00:21:22","Active","echasin","2016-07-01 00:00:00","DEMO",300
3036,,,,,,,"2016-07-01 00:21:23","Active","echasin","2016-07-01 00:00:00","DEMO",300
3037,,,,,,,"2016-07-01 00:21:24","Active","echasin","2016-07-01 00:00:00","DEMO",300
3038,,,,,,,"2016-07-01 00:21:25","Active","echasin","2016-07-01 00:00:00","DEMO",300
3039,,,,,,,"2016-07-01 00:21:26","Active","echasin","2016-07-01 00:00:00","DEMO",300
3040,,,,,,,"2016-07-01 00:21:27","Active","echasin","2016-07-01 00:00:00","DEMO",300
3041,,,,,,,"2016-07-01 00:21:28","Active","echasin","2016-07-01 00:00:00","DEMO",300
3042,,,,,,,"2016-07-01 00:21:29","Active","echasin","2016-07-01 00:00:00","DEMO",300
3043,,,,,,,"2016-07-01 00:21:30","Active","echasin","2016-07-01 00:00:00","DEMO",300
3044,,,,,,,"2016-07-01 00:21:31","Active","echasin","2016-07-01 00:00:00","DEMO",300
3045,,,,,,,"2016-07-01 00:21:32","Active","echasin","2016-07-01 00:00:00","DEMO",300
3046,,,,,,,"2016-07-01 00:21:33","Active","echasin","2016-07-01 00:00:00","DEMO",300
3047,,,,,,,"2016-07-01 00:21:34","Active","echasin","2016-07-01 00:00:00","DEMO",300
3048,,,,,,,"2016-07-01 00:21:35","Active","echasin","2016-07-01 00:00:00","DEMO",300
3049,,,,,,,"2016-07-01 00:21:36","Active","echasin","2016-07-01 00:00:00","DEMO",300
3050,,,,,,,"2016-07-01 00:21:37","Active","echasin","2016-07-01 00:00:00","DEMO",300
3051,,,,,,,"2016-07-01 00:21:38","Active","echasin","2016-07-01 00:00:00","DEMO",300
3052,,,,,,,"2016-07-01 00:21:39","Active","echasin","2016-07-01 00:00:00","DEMO",300
3053,,,,,,,"2016-07-01 00:21:40","Active","echasin","2016-07-01 00:00:00","DEMO",300
3054,,,,,,,"2016-07-01 00:21:41","Active","echasin","2016-07-01 00:00:00","DEMO",300
3055,,,,,,,"2016-07-01 00:21:42","Active","echasin","2016-07-01 00:00:00","DEMO",300
3056,,,,,,,"2016-07-01 00:21:43","Active","echasin","2016-07-01 00:00:00","DEMO",300
3057,,,,,,,"2016-07-01 00:21:44","Active","echasin","2016-07-01 00:00:00","DEMO",300
3058,,,,,,,"2016-07-01 00:21:45","Active","echasin","2016-07-01 00:00:00","DEMO",300
3059,,,,,,,"2016-07-01 00:21:46","Active","echasin","2016-07-01 00:00:00","DEMO",300
3060,,,,,,,"2016-07-01 00:21:47","Active","echasin","2016-07-01 00:00:00","DEMO",300
3061,,,,,,,"2016-07-01 00:21:48","Active","echasin","2016-07-01 00:00:00","DEMO",300
3062,,,,,,,"2016-07-01 00:21:49","Active","echasin","2016-07-01 00:00:00","DEMO",300
3063,,,,,,,"2016-07-01 00:21:50","Active","echasin","2016-07-01 00:00:00","DEMO",300
3064,,,,,,,"2016-07-01 00:21:51","Active","echasin","2016-07-01 00:00:00","DEMO",300
3065,,,,,,,"2016-07-01 00:21:52","Active","echasin","2016-07-01 00:00:00","DEMO",300
3066,,,,,,,"2016-07-01 00:21:53","Active","echasin","2016-07-01 00:00:00","DEMO",300
3067,,,,,,,"2016-07-01 00:21:54","Active","echasin","2016-07-01 00:00:00","DEMO",300
3068,,,,,,,"2016-07-01 00:21:55","Active","echasin","2016-07-01 00:00:00","DEMO",300
3069,,,,,,,"2016-07-01 00:21:56","Active","echasin","2016-07-01 00:00:00","DEMO",300
3070,,,,,,,"2016-07-01 00:21:57","Active","echasin","2016-07-01 00:00:00","DEMO",300
3071,,,,,,,"2016-07-01 00:21:58","Active","echasin","2016-07-01 00:00:00","DEMO",300
3072,,,,,,,"2016-07-01 00:21:59","Active","echasin","2016-07-01 00:00:00","DEMO",300
3073,,,,,,,"2016-07-01 00:21:60","Active","echasin","2016-07-01 00:00:00","DEMO",300
3074,,,,,,,"2016-07-01 00:21:00","Active","echasin","2016-07-01 00:00:00","DEMO",300
3075,,,,,,,"2016-07-01 00:21:01","Active","echasin","2016-07-01 00:00:00","DEMO",300
3076,,,,,,,"2016-07-01 00:21:02","Active","echasin","2016-07-01 00:00:00","DEMO",300
3077,,,,,,,"2016-07-01 00:21:03","Active","echasin","2016-07-01 00:00:00","DEMO",300
3078,,,,,,,"2016-07-01 00:21:04","Active","echasin","2016-07-01 00:00:00","DEMO",300
3079,,,,,,,"2016-07-01 00:21:05","Active","echasin","2016-07-01 00:00:00","DEMO",300
3080,,,,,,,"2016-07-01 00:21:06","Active","echasin","2016-07-01 00:00:00","DEMO",300
3081,,,,,,,"2016-07-01 00:21:07","Active","echasin","2016-07-01 00:00:00","DEMO",300
3082,,,,,,,"2016-07-01 00:21:08","Active","echasin","2016-07-01 00:00:00","DEMO",300
3083,,,,,,,"2016-07-01 00:21:09","Active","echasin","2016-07-01 00:00:00","DEMO",300
3084,,,,,,,"2016-07-01 00:21:10","Active","echasin","2016-07-01 00:00:00","DEMO",300
3085,,,,,,,"2016-07-01 00:21:11","Active","echasin","2016-07-01 00:00:00","DEMO",300
3086,,,,,,,"2016-07-01 00:21:12","Active","echasin","2016-07-01 00:00:00","DEMO",300
3087,,,,,,,"2016-07-01 00:21:13","Active","echasin","2016-07-01 00:00:00","DEMO",300
3088,,,,,,,"2016-07-01 00:21:14","Active","echasin","2016-07-01 00:00:00","DEMO",300
3089,,,,,,,"2016-07-01 00:21:15","Active","echasin","2016-07-01 00:00:00","DEMO",300
3090,,,,,,,"2016-07-01 00:21:16","Active","echasin","2016-07-01 00:00:00","DEMO",300
3091,,,,,,,"2016-07-01 00:21:17","Active","echasin","2016-07-01 00:00:00","DEMO",300
3092,,,,,,,"2016-07-01 00:21:18","Active","echasin","2016-07-01 00:00:00","DEMO",300
3093,,,,,,,"2016-07-01 00:21:19","Active","echasin","2016-07-01 00:00:00","DEMO",300
3094,,,,,,,"2016-07-01 00:21:20","Active","echasin","2016-07-01 00:00:00","DEMO",300
3095,,,,,,,"2016-07-01 00:21:21","Active","echasin","2016-07-01 00:00:00","DEMO",300
3096,,,,,,,"2016-07-01 00:21:22","Active","echasin","2016-07-01 00:00:00","DEMO",300
3097,,,,,,,"2016-07-01 00:21:23","Active","echasin","2016-07-01 00:00:00","DEMO",300
3098,,,,,,,"2016-07-01 00:21:24","Active","echasin","2016-07-01 00:00:00","DEMO",300
3099,,,,,,,"2016-07-01 00:21:25","Active","echasin","2016-07-01 00:00:00","DEMO",300
3100,,,,,,,"2016-07-01 00:21:26","Active","echasin","2016-07-01 00:00:00","DEMO",300
3101,,,,,,,"2016-07-01 00:21:27","Active","echasin","2016-07-01 00:00:00","DEMO",300
3102,,,,,,,"2016-07-01 00:21:28","Active","echasin","2016-07-01 00:00:00","DEMO",300
3103,,,,,,,"2016-07-01 00:21:29","Active","echasin","2016-07-01 00:00:00","DEMO",300
3104,,,,,,,"2016-07-01 00:21:30","Active","echasin","2016-07-01 00:00:00","DEMO",300
3105,,,,,,,"2016-07-01 00:21:31","Active","echasin","2016-07-01 00:00:00","DEMO",300
3106,,,,,,,"2016-07-01 00:21:32","Active","echasin","2016-07-01 00:00:00","DEMO",300
3107,,,,,,,"2016-07-01 00:21:33","Active","echasin","2016-07-01 00:00:00","DEMO",300
3108,,,,,,,"2016-07-01 00:21:34","Active","echasin","2016-07-01 00:00:00","DEMO",300
3109,,,,,,,"2016-07-01 00:21:35","Active","echasin","2016-07-01 00:00:00","DEMO",300
3110,,,,,,,"2016-07-01 00:21:36","Active","echasin","2016-07-01 00:00:00","DEMO",300
3111,,,,,,,"2016-07-01 00:21:37","Active","echasin","2016-07-01 00:00:00","DEMO",300
3112,,,,,,,"2016-07-01 00:21:38","Active","echasin","2016-07-01 00:00:00","DEMO",300
3113,,,,,,,"2016-07-01 00:21:39","Active","echasin","2016-07-01 00:00:00","DEMO",300
3114,,,,,,,"2016-07-01 00:21:40","Active","echasin","2016-07-01 00:00:00","DEMO",300
3115,,,,,,,"2016-07-01 00:21:41","Active","echasin","2016-07-01 00:00:00","DEMO",300
3116,,,,,,,"2016-07-01 00:21:42","Active","echasin","2016-07-01 00:00:00","DEMO",300
3117,,,,,,,"2016-07-01 00:21:43","Active","echasin","2016-07-01 00:00:00","DEMO",300
3118,,,,,,,"2016-07-01 00:21:44","Active","echasin","2016-07-01 00:00:00","DEMO",300
3119,,,,,,,"2016-07-01 00:21:45","Active","echasin","2016-07-01 00:00:00","DEMO",300
3120,,,,,,,"2016-07-01 00:21:46","Active","echasin","2016-07-01 00:00:00","DEMO",300
3121,,,,,,,"2016-07-01 00:21:47","Active","echasin","2016-07-01 00:00:00","DEMO",300
3122,,,,,,,"2016-07-01 00:21:48","Active","echasin","2016-07-01 00:00:00","DEMO",300
3123,,,,,,,"2016-07-01 00:21:49","Active","echasin","2016-07-01 00:00:00","DEMO",300
3124,,,,,,,"2016-07-01 00:21:50","Active","echasin","2016-07-01 00:00:00","DEMO",300
3125,,,,,,,"2016-07-01 00:21:51","Active","echasin","2016-07-01 00:00:00","DEMO",300
3126,,,,,,,"2016-07-01 00:21:52","Active","echasin","2016-07-01 00:00:00","DEMO",300
3127,,,,,,,"2016-07-01 00:21:53","Active","echasin","2016-07-01 00:00:00","DEMO",300
3128,,,,,,,"2016-07-01 00:21:54","Active","echasin","2016-07-01 00:00:00","DEMO",300
3129,,,,,,,"2016-07-01 00:21:55","Active","echasin","2016-07-01 00:00:00","DEMO",300
3130,,,,,,,"2016-07-01 00:21:56","Active","echasin","2016-07-01 00:00:00","DEMO",300
3131,,,,,,,"2016-07-01 00:21:57","Active","echasin","2016-07-01 00:00:00","DEMO",300
3132,,,,,,,"2016-07-01 00:21:58","Active","echasin","2016-07-01 00:00:00","DEMO",300
3133,,,,,,,"2016-07-01 00:21:59","Active","echasin","2016-07-01 00:00:00","DEMO",300
3134,,,,,,,"2016-07-01 00:21:60","Active","echasin","2016-07-01 00:00:00","DEMO",300
3135,,,,,,,"2016-07-01 00:22:00","Active","echasin","2016-07-01 00:00:00","DEMO",300
3136,,,,,,,"2016-07-01 00:22:01","Active","echasin","2016-07-01 00:00:00","DEMO",300
3137,,,,,,,"2016-07-01 00:22:02","Active","echasin","2016-07-01 00:00:00","DEMO",300
3138,,,,,,,"2016-07-01 00:22:03","Active","echasin","2016-07-01 00:00:00","DEMO",300
3139,,,,,,,"2016-07-01 00:22:04","Active","echasin","2016-07-01 00:00:00","DEMO",300
3140,,,,,,,"2016-07-01 00:22:05","Active","echasin","2016-07-01 00:00:00","DEMO",300
3141,,,,,,,"2016-07-01 00:22:06","Active","echasin","2016-07-01 00:00:00","DEMO",300
3142,,,,,,,"2016-07-01 00:22:07","Active","echasin","2016-07-01 00:00:00","DEMO",300
3143,,,,,,,"2016-07-01 00:22:08","Active","echasin","2016-07-01 00:00:00","DEMO",300
3144,,,,,,,"2016-07-01 00:22:09","Active","echasin","2016-07-01 00:00:00","DEMO",300
3145,,,,,,,"2016-07-01 00:22:10","Active","echasin","2016-07-01 00:00:00","DEMO",300
3146,,,,,,,"2016-07-01 00:22:11","Active","echasin","2016-07-01 00:00:00","DEMO",300
3147,,,,,,,"2016-07-01 00:22:12","Active","echasin","2016-07-01 00:00:00","DEMO",300
3148,,,,,,,"2016-07-01 00:22:13","Active","echasin","2016-07-01 00:00:00","DEMO",300
3149,,,,,,,"2016-07-01 00:22:14","Active","echasin","2016-07-01 00:00:00","DEMO",300
3150,,,,,,,"2016-07-01 00:22:15","Active","echasin","2016-07-01 00:00:00","DEMO",300
3151,,,,,,,"2016-07-01 00:22:16","Active","echasin","2016-07-01 00:00:00","DEMO",300
3152,,,,,,,"2016-07-01 00:22:17","Active","echasin","2016-07-01 00:00:00","DEMO",300
3153,,,,,,,"2016-07-01 00:22:18","Active","echasin","2016-07-01 00:00:00","DEMO",300
3154,,,,,,,"2016-07-01 00:22:19","Active","echasin","2016-07-01 00:00:00","DEMO",300
3155,,,,,,,"2016-07-01 00:22:20","Active","echasin","2016-07-01 00:00:00","DEMO",300
3156,,,,,,,"2016-07-01 00:22:21","Active","echasin","2016-07-01 00:00:00","DEMO",300
3157,,,,,,,"2016-07-01 00:22:22","Active","echasin","2016-07-01 00:00:00","DEMO",300
3158,,,,,,,"2016-07-01 00:22:23","Active","echasin","2016-07-01 00:00:00","DEMO",300
3159,,,,,,,"2016-07-01 00:22:24","Active","echasin","2016-07-01 00:00:00","DEMO",300
3160,,,,,,,"2016-07-01 00:22:25","Active","echasin","2016-07-01 00:00:00","DEMO",300
3161,,,,,,,"2016-07-01 00:22:26","Active","echasin","2016-07-01 00:00:00","DEMO",300
3162,,,,,,,"2016-07-01 00:22:27","Active","echasin","2016-07-01 00:00:00","DEMO",300
3163,,,,,,,"2016-07-01 00:22:28","Active","echasin","2016-07-01 00:00:00","DEMO",300
3164,,,,,,,"2016-07-01 00:22:29","Active","echasin","2016-07-01 00:00:00","DEMO",300
3165,,,,,,,"2016-07-01 00:22:30","Active","echasin","2016-07-01 00:00:00","DEMO",300
3166,,,,,,,"2016-07-01 00:22:31","Active","echasin","2016-07-01 00:00:00","DEMO",300
3167,,,,,,,"2016-07-01 00:22:32","Active","echasin","2016-07-01 00:00:00","DEMO",300
3168,,,,,,,"2016-07-01 00:22:33","Active","echasin","2016-07-01 00:00:00","DEMO",300
3169,,,,,,,"2016-07-01 00:22:34","Active","echasin","2016-07-01 00:00:00","DEMO",300
3170,,,,,,,"2016-07-01 00:22:35","Active","echasin","2016-07-01 00:00:00","DEMO",300
3171,,,,,,,"2016-07-01 00:22:36","Active","echasin","2016-07-01 00:00:00","DEMO",300
3172,,,,,,,"2016-07-01 00:22:37","Active","echasin","2016-07-01 00:00:00","DEMO",300
